flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_delay,time_category
af5199,air france,active,2023-12-30t06:15:00.000,2023-12-30t06:15:00.000,2023-12-30 06:39:00,25,brs,ams,Shoulder hour flights
az3737,alitalia,active,2023-12-30t06:15:00.000,2023-12-30t06:15:00.000,2023-12-30 06:39:00,25,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2023-12-30t06:15:00.000,2023-12-30t06:15:00.000,2023-12-30 06:39:00,25,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2023-12-30t06:15:00.000,2023-12-30t06:15:00.000,2023-12-30 06:39:00,25,brs,ams,Shoulder hour flights
g35535,gol,active,2023-12-30t06:15:00.000,2023-12-30t06:15:00.000,2023-12-30 06:39:00,25,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2023-12-30t06:15:00.000,2023-12-30t06:15:00.000,2023-12-30 06:39:00,25,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2023-12-30t06:15:00.000,2023-12-30t06:15:00.000,2023-12-30 06:39:00,25,brs,ams,Shoulder hour flights
kl1046,klm,active,2023-12-30t06:15:00.000,2023-12-30t06:15:00.000,2023-12-30 06:39:00,25,brs,ams,Shoulder hour flights
u22835,easyjet,active,2023-12-30t06:20:00.000,2023-12-30t06:20:00.000,2023-12-30 06:26:00,6,brs,trn,Shoulder hour flights
u22719,easyjet,active,2023-12-30t06:30:00.000,2023-12-30t06:30:00.000,2023-12-30 06:44:00,14,brs,fue,Shoulder hour flights
u2213,easyjet,active,2023-12-30t06:35:00.000,2023-12-30t06:47:00.000,2023-12-30 06:37:00,3,brs,edi,Shoulder hour flights
x36662,tuifly,active,2023-12-30t06:40:00.000,2023-12-30t06:40:00.000,2023-12-30 06:46:00,6,brs,vrn,Shoulder hour flights
u22871,easyjet,active,2023-12-30t06:40:00.000,2023-12-30t06:38:00.000,2023-12-30 06:41:00,2,brs,fao,Shoulder hour flights
u22721,easyjet,active,2023-12-30t06:45:00.000,2023-12-30t06:45:00.000,2023-12-30 06:54:00,9,brs,alc,Shoulder hour flights
fr512,ryanair,active,2023-12-30t22:10:00.000,2023-12-30t23:05:00.000,2023-12-30 23:02:00,53,brs,dub,Shoulder hour flights
fr4755,ryanair,active,2023-12-31t05:55:00.000,2023-12-31t05:55:00.000,2023-12-31 05:59:00,5,brs,ace,Night hour departures
u22945,easyjet,active,2023-12-31t06:15:00.000,2023-12-31t06:15:00.000,2023-12-31 06:24:00,10,brs,kef,Shoulder hour flights
fr4129,ryanair,active,2023-12-31t06:30:00.000,2023-12-31t06:26:00.000,2023-12-31 06:40:00,10,brs,sof,Shoulder hour flights
fr4133,ryanair,active,2023-12-31t06:30:00.000,2023-12-31t06:29:00.000,2023-12-31 06:42:00,13,brs,bud,Shoulder hour flights
u22713,easyjet,active,2023-12-31t06:30:00.000,2023-12-31t06:30:00.000,2023-12-31 06:37:00,8,brs,agp,Shoulder hour flights
fr2292,ryanair,active,2023-12-31t06:50:00.000,2023-12-31t06:50:00.000,2023-12-31 06:56:00,7,brs,alc,Shoulder hour flights
u2237,easyjet,active,2023-12-31t06:50:00.000,2023-12-31t07:00:00.000,2023-12-31 06:53:00,3,brs,ncl,Shoulder hour flights
u2201,easyjet,active,2023-12-31t07:00:00.000,2023-12-31t07:12:00.000,2023-12-31 06:58:00,0,brs,gla,Shoulder hour flights
x3736,tuifly,active,2023-12-31t06:30:00.000,2023-12-31t06:45:00.000,2023-12-31 06:35:00,6,brs,tls,Shoulder hour flights
fr1591,ryanair,active,2024-01-01t05:55:00.000,2024-01-01t05:55:00.000,2024-01-01 06:03:00,8,brs,cgn,Shoulder hour flights
fr8224,ryanair,active,2024-01-01t05:55:00.000,2024-01-01t05:55:00.000,2024-01-01 06:00:00,5,brs,rze,Shoulder hour flights
fr2798,ryanair,active,2024-01-01t06:05:00.000,2024-01-01t06:05:00.000,2024-01-01 06:09:00,4,brs,rix,Shoulder hour flights
u22945,easyjet,active,2024-01-01t06:05:00.000,2024-01-01t06:20:00.000,2024-01-01 06:11:00,6,brs,kef,Shoulder hour flights
af5199,air france,active,2024-01-01t06:15:00.000,2024-01-01t06:19:00.000,2024-01-01 06:19:00,4,brs,ams,Shoulder hour flights
az3737,alitalia,active,2024-01-01t06:15:00.000,2024-01-01t06:19:00.000,2024-01-01 06:19:00,4,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2024-01-01t06:15:00.000,2024-01-01t06:19:00.000,2024-01-01 06:19:00,4,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2024-01-01t06:15:00.000,2024-01-01t06:19:00.000,2024-01-01 06:19:00,4,brs,ams,Shoulder hour flights
g35535,gol,active,2024-01-01t06:15:00.000,2024-01-01t06:19:00.000,2024-01-01 06:19:00,4,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2024-01-01t06:15:00.000,2024-01-01t06:19:00.000,2024-01-01 06:19:00,4,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2024-01-01t06:15:00.000,2024-01-01t06:19:00.000,2024-01-01 06:19:00,4,brs,ams,Shoulder hour flights
kl1046,klm,active,2024-01-01t06:15:00.000,2024-01-01t06:19:00.000,2024-01-01 06:19:00,4,brs,ams,Shoulder hour flights
u22713,easyjet,active,2024-01-01t06:20:00.000,2024-01-01t06:20:00.000,2024-01-01 06:24:00,4,brs,agp,Shoulder hour flights
fr9503,ryanair,active,2024-01-01t06:40:00.000,2024-01-01t06:40:00.000,2024-01-01 06:38:00,0,brs,bzg,Shoulder hour flights
fr9870,ryanair,active,2024-01-01t06:45:00.000,2024-01-01t06:45:00.000,2024-01-01 06:58:00,13,brs,trn,Shoulder hour flights
u22957,easyjet,active,2024-01-01t06:45:00.000,2024-01-01t06:45:00.000,2024-01-01 06:54:00,10,brs,bfs,Shoulder hour flights
u2201,easyjet,active,2024-01-01t07:00:00.000,2024-01-01t07:00:00.000,2024-01-01 06:48:00,0,brs,gla,Shoulder hour flights
fr2798,ryanair,active,2024-01-02t06:00:00.000,2024-01-02t06:00:00.000,2024-01-02 05:59:00,0,brs,rix,Night hour departures
fr7116,ryanair,active,2024-01-02t06:00:00.000,2024-01-02t05:57:00.000,2024-01-02 06:09:00,9,brs,tfs,Shoulder hour flights
u22733,easyjet,active,2024-01-02t06:05:00.000,2024-01-02t06:05:00.000,2024-01-02 06:12:00,7,brs,ace,Shoulder hour flights
af5199,air france,active,2024-01-02t06:15:00.000,2024-01-02t06:23:00.000,2024-01-02 06:34:00,20,brs,ams,Shoulder hour flights
az3737,alitalia,active,2024-01-02t06:15:00.000,2024-01-02t06:23:00.000,2024-01-02 06:34:00,20,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2024-01-02t06:15:00.000,2024-01-02t06:23:00.000,2024-01-02 06:34:00,20,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2024-01-02t06:15:00.000,2024-01-02t06:23:00.000,2024-01-02 06:34:00,20,brs,ams,Shoulder hour flights
g35535,gol,active,2024-01-02t06:15:00.000,2024-01-02t06:23:00.000,2024-01-02 06:34:00,20,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2024-01-02t06:15:00.000,2024-01-02t06:23:00.000,2024-01-02 06:34:00,20,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2024-01-02t06:15:00.000,2024-01-02t06:23:00.000,2024-01-02 06:34:00,20,brs,ams,Shoulder hour flights
kl1046,klm,active,2024-01-02t06:15:00.000,2024-01-02t06:23:00.000,2024-01-02 06:34:00,20,brs,ams,Shoulder hour flights
u22713,easyjet,active,2024-01-02t06:20:00.000,2024-01-02t06:20:00.000,2024-01-02 06:32:00,13,brs,agp,Shoulder hour flights
u22871,easyjet,active,2024-01-02t06:40:00.000,2024-01-02t06:40:00.000,2024-01-02 06:49:00,10,brs,fao,Shoulder hour flights
fr4753,ryanair,active,2024-01-02t07:00:00.000,2024-01-02t07:00:00.000,2024-01-02 06:59:00,0,brs,tfs,Shoulder hour flights
fr2292,ryanair,active,2024-01-03t05:50:00.000,2024-01-03t05:50:00.000,2024-01-03 06:02:00,12,brs,alc,Shoulder hour flights
fr8681,ryanair,active,2024-01-03t06:00:00.000,2024-01-03t06:00:00.000,2024-01-03 06:00:00,0,brs,kun,Shoulder hour flights
u22713,easyjet,active,2024-01-03t06:20:00.000,2024-01-03t06:20:00.000,2024-01-03 06:21:00,2,brs,agp,Shoulder hour flights
fr8224,ryanair,active,2024-01-03t06:25:00.000,2024-01-03t06:20:00.000,2024-01-03 06:33:00,9,brs,rze,Shoulder hour flights
u22871,easyjet,active,2024-01-03t06:40:00.000,2024-01-03t06:40:00.000,2024-01-03 06:50:00,11,brs,fao,Shoulder hour flights
fr4757,ryanair,active,2024-01-04t05:45:00.000,2024-01-04t05:45:00.000,2024-01-04 05:47:00,3,brs,lpa,Night hour departures
fr2798,ryanair,active,2024-01-04t06:00:00.000,2024-01-04t06:00:00.000,2024-01-04 06:05:00,5,brs,rix,Shoulder hour flights
fr8681,ryanair,active,2024-01-04t06:00:00.000,2024-01-04t06:00:00.000,2024-01-04 06:00:00,0,brs,kun,Shoulder hour flights
u22733,easyjet,active,2024-01-04t06:05:00.000,2024-01-04t06:05:00.000,2024-01-04 06:02:00,0,brs,ace,Shoulder hour flights
u22951,easyjet,active,2024-01-04t06:15:00.000,2024-01-04t06:15:00.000,2024-01-04 06:15:00,1,brs,inn,Shoulder hour flights
af5199,air france,active,2024-01-04t06:15:00.000,2024-01-04t06:18:00.000,2024-01-04 06:30:00,16,brs,ams,Shoulder hour flights
az3737,alitalia,active,2024-01-04t06:15:00.000,2024-01-04t06:18:00.000,2024-01-04 06:30:00,16,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2024-01-04t06:15:00.000,2024-01-04t06:18:00.000,2024-01-04 06:30:00,16,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2024-01-04t06:15:00.000,2024-01-04t06:18:00.000,2024-01-04 06:30:00,16,brs,ams,Shoulder hour flights
g35535,gol,active,2024-01-04t06:15:00.000,2024-01-04t06:18:00.000,2024-01-04 06:30:00,16,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2024-01-04t06:15:00.000,2024-01-04t06:18:00.000,2024-01-04 06:30:00,16,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2024-01-04t06:15:00.000,2024-01-04t06:18:00.000,2024-01-04 06:30:00,16,brs,ams,Shoulder hour flights
kl1046,klm,active,2024-01-04t06:15:00.000,2024-01-04t06:18:00.000,2024-01-04 06:30:00,16,brs,ams,Shoulder hour flights
u22713,easyjet,active,2024-01-04t06:20:00.000,2024-01-04t06:20:00.000,2024-01-04 06:19:00,0,brs,agp,Shoulder hour flights
fr4753,ryanair,active,2024-01-04t07:00:00.000,2024-01-04t07:00:00.000,2024-01-04 06:59:00,0,brs,tfs,Shoulder hour flights
u2223,easyjet,active,2024-01-04t07:00:00.000,2024-01-04t07:00:00.000,2024-01-04 06:52:00,0,brs,bfs,Shoulder hour flights
u2237,easyjet,active,2024-01-04t07:00:00.000,2024-01-04t07:00:00.000,2024-01-04 06:56:00,0,brs,ncl,Shoulder hour flights
fr4147,ryanair,active,2024-01-05t05:55:00.000,2024-01-05t05:55:00.000,2024-01-05 06:00:00,5,brs,fao,Shoulder hour flights
fr5341,ryanair,active,2024-01-05t06:00:00.000,2024-01-05t06:00:00.000,2024-01-05 06:03:00,3,brs,otp,Shoulder hour flights
fr4755,ryanair,active,2024-01-05t06:05:00.000,2024-01-05t06:05:00.000,2024-01-05 06:11:00,7,brs,ace,Shoulder hour flights
u22713,easyjet,active,2024-01-05t06:05:00.000,2024-01-05t06:05:00.000,2024-01-05 06:09:00,4,brs,agp,Shoulder hour flights
af5199,air france,active,2024-01-05t06:15:00.000,2024-01-05t06:24:00.000,2024-01-05 06:22:00,7,brs,ams,Shoulder hour flights
az3737,alitalia,active,2024-01-05t06:15:00.000,2024-01-05t06:24:00.000,2024-01-05 06:22:00,7,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2024-01-05t06:15:00.000,2024-01-05t06:24:00.000,2024-01-05 06:22:00,7,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2024-01-05t06:15:00.000,2024-01-05t06:24:00.000,2024-01-05 06:22:00,7,brs,ams,Shoulder hour flights
g35535,gol,active,2024-01-05t06:15:00.000,2024-01-05t06:24:00.000,2024-01-05 06:22:00,7,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2024-01-05t06:15:00.000,2024-01-05t06:24:00.000,2024-01-05 06:22:00,7,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2024-01-05t06:15:00.000,2024-01-05t06:24:00.000,2024-01-05 06:22:00,7,brs,ams,Shoulder hour flights
kl1046,klm,active,2024-01-05t06:15:00.000,2024-01-05t06:24:00.000,2024-01-05 06:22:00,7,brs,ams,Shoulder hour flights
u22937,easyjet,active,2024-01-05t06:30:00.000,2024-01-05t06:30:00.000,2024-01-05 06:27:00,0,brs,krk,Shoulder hour flights
u22957,easyjet,active,2024-01-05t06:50:00.000,2024-01-05t06:50:00.000,2024-01-05 06:53:00,3,brs,bfs,Shoulder hour flights
fr2292,ryanair,active,2024-01-05t07:00:00.000,2024-01-05t07:02:00.000,2024-01-05 06:58:00,0,brs,alc,Shoulder hour flights
fr4129,ryanair,active,2024-01-06t06:00:00.000,2024-01-06t06:00:00.000,2024-01-06 06:12:00,13,brs,sof,Shoulder hour flights
u22875,easyjet,active,2024-01-06t06:00:00.000,2024-01-06t06:00:00.000,2024-01-06 06:10:00,10,brs,opo,Shoulder hour flights
u22883,easyjet,active,2024-01-06t06:00:00.000,2024-01-06t06:00:00.000,2024-01-06 06:04:00,4,brs,gva,Shoulder hour flights
x36628,tuifly,active,2024-01-06t06:05:00.000,2024-01-06t06:05:00.000,2024-01-06 06:18:00,13,brs,gva,Shoulder hour flights
u22713,easyjet,active,2024-01-06t06:05:00.000,2024-01-06t06:05:00.000,2024-01-06 06:14:00,10,brs,agp,Shoulder hour flights
af5199,air france,active,2024-01-06t06:15:00.000,2024-01-06t06:37:00.000,2024-01-06 06:37:00,22,brs,ams,Shoulder hour flights
az3737,alitalia,active,2024-01-06t06:15:00.000,2024-01-06t06:37:00.000,2024-01-06 06:37:00,22,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2024-01-06t06:15:00.000,2024-01-06t06:37:00.000,2024-01-06 06:37:00,22,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2024-01-06t06:15:00.000,2024-01-06t06:37:00.000,2024-01-06 06:37:00,22,brs,ams,Shoulder hour flights
g35535,gol,active,2024-01-06t06:15:00.000,2024-01-06t06:37:00.000,2024-01-06 06:37:00,22,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2024-01-06t06:15:00.000,2024-01-06t06:37:00.000,2024-01-06 06:37:00,22,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2024-01-06t06:15:00.000,2024-01-06t06:37:00.000,2024-01-06 06:37:00,22,brs,ams,Shoulder hour flights
kl1046,klm,active,2024-01-06t06:15:00.000,2024-01-06t06:37:00.000,2024-01-06 06:37:00,22,brs,ams,Shoulder hour flights
u22835,easyjet,active,2024-01-06t06:20:00.000,2024-01-06t06:12:00.000,2024-01-06 06:30:00,10,brs,trn,Shoulder hour flights
u2213,easyjet,active,2024-01-06t06:35:00.000,2024-01-06t06:35:00.000,2024-01-06 06:32:00,0,brs,edi,Shoulder hour flights
x36662,tuifly,active,2024-01-06t06:40:00.000,2024-01-06t06:40:00.000,2024-01-06 06:55:00,16,brs,vrn,Shoulder hour flights
u22721,easyjet,active,2024-01-06t06:45:00.000,2024-01-06t06:45:00.000,2024-01-06 06:47:00,2,brs,alc,Shoulder hour flights
fr4755,ryanair,active,2024-01-07t05:55:00.000,2024-01-07t05:55:00.000,2024-01-07 06:04:00,10,brs,ace,Shoulder hour flights
af5199,air france,active,2024-01-07t06:15:00.000,2024-01-07t06:28:00.000,2024-01-07 06:28:00,14,brs,ams,Shoulder hour flights
az3737,alitalia,active,2024-01-07t06:15:00.000,2024-01-07t06:28:00.000,2024-01-07 06:28:00,14,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2024-01-07t06:15:00.000,2024-01-07t06:28:00.000,2024-01-07 06:28:00,14,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2024-01-07t06:15:00.000,2024-01-07t06:28:00.000,2024-01-07 06:28:00,14,brs,ams,Shoulder hour flights
g35535,gol,active,2024-01-07t06:15:00.000,2024-01-07t06:28:00.000,2024-01-07 06:28:00,14,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2024-01-07t06:15:00.000,2024-01-07t06:28:00.000,2024-01-07 06:28:00,14,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2024-01-07t06:15:00.000,2024-01-07t06:28:00.000,2024-01-07 06:28:00,14,brs,ams,Shoulder hour flights
kl1046,klm,active,2024-01-07t06:15:00.000,2024-01-07t06:28:00.000,2024-01-07 06:28:00,14,brs,ams,Shoulder hour flights
u22945,easyjet,active,2024-01-07t06:15:00.000,2024-01-07t06:27:00.000,2024-01-07 06:39:00,25,brs,kef,Shoulder hour flights
fr4133,ryanair,active,2024-01-07t06:30:00.000,2024-01-07t06:30:00.000,2024-01-07 06:33:00,4,brs,bud,Shoulder hour flights
u22713,easyjet,active,2024-01-07t06:30:00.000,2024-01-07t06:42:00.000,2024-01-07 06:44:00,14,brs,agp,Shoulder hour flights
fr2292,ryanair,active,2024-01-07t06:50:00.000,2024-01-07t06:50:00.000,2024-01-07 06:48:00,0,brs,alc,Shoulder hour flights
u2237,easyjet,active,2024-01-07t06:50:00.000,2024-01-07t06:50:00.000,2024-01-07 06:51:00,1,brs,ncl,Shoulder hour flights
x3736,tuifly,active,2024-01-07t06:30:00.000,2024-01-07t06:45:00.000,2024-01-07 06:42:00,12,brs,tls,Shoulder hour flights
fr1591,ryanair,active,2024-01-08t05:55:00.000,2024-01-08t05:55:00.000,2024-01-08 05:59:00,5,brs,cgn,Night hour departures
fr8224,ryanair,active,2024-01-08t05:55:00.000,2024-01-08t05:55:00.000,2024-01-08 06:11:00,16,brs,rze,Shoulder hour flights
fr2798,ryanair,active,2024-01-08t06:05:00.000,2024-01-08t06:05:00.000,2024-01-08 06:15:00,11,brs,rix,Shoulder hour flights
af5199,air france,active,2024-01-08t06:15:00.000,2024-01-08t06:33:00.000,2024-01-08 06:33:00,19,brs,ams,Shoulder hour flights
az3737,alitalia,active,2024-01-08t06:15:00.000,2024-01-08t06:33:00.000,2024-01-08 06:33:00,19,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2024-01-08t06:15:00.000,2024-01-08t06:33:00.000,2024-01-08 06:33:00,19,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2024-01-08t06:15:00.000,2024-01-08t06:33:00.000,2024-01-08 06:33:00,19,brs,ams,Shoulder hour flights
g35535,gol,active,2024-01-08t06:15:00.000,2024-01-08t06:33:00.000,2024-01-08 06:33:00,19,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2024-01-08t06:15:00.000,2024-01-08t06:33:00.000,2024-01-08 06:33:00,19,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2024-01-08t06:15:00.000,2024-01-08t06:33:00.000,2024-01-08 06:33:00,19,brs,ams,Shoulder hour flights
kl1046,klm,active,2024-01-08t06:15:00.000,2024-01-08t06:33:00.000,2024-01-08 06:33:00,19,brs,ams,Shoulder hour flights
u22713,easyjet,active,2024-01-08t06:20:00.000,2024-01-08t06:20:00.000,2024-01-08 06:17:00,0,brs,agp,Shoulder hour flights
fr9503,ryanair,active,2024-01-08t06:40:00.000,2024-01-08t06:40:00.000,2024-01-08 06:41:00,1,brs,bzg,Shoulder hour flights
fr9870,ryanair,active,2024-01-08t06:45:00.000,2024-01-08t06:45:00.000,2024-01-08 06:57:00,13,brs,trn,Shoulder hour flights
u22957,easyjet,active,2024-01-08t06:45:00.000,2024-01-08t06:45:00.000,2024-01-08 06:50:00,5,brs,bfs,Shoulder hour flights
u22733,easyjet,active,2024-01-09t06:05:00.000,2024-01-09t06:05:00.000,2024-01-09 06:13:00,9,brs,ace,Shoulder hour flights
af5199,air france,active,2024-01-09t06:15:00.000,2024-01-09t06:10:00.000,2024-01-09 06:16:00,2,brs,ams,Shoulder hour flights
az3737,alitalia,active,2024-01-09t06:15:00.000,2024-01-09t06:10:00.000,2024-01-09 06:16:00,2,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2024-01-09t06:15:00.000,2024-01-09t06:10:00.000,2024-01-09 06:16:00,2,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2024-01-09t06:15:00.000,2024-01-09t06:10:00.000,2024-01-09 06:16:00,2,brs,ams,Shoulder hour flights
g35535,gol,active,2024-01-09t06:15:00.000,2024-01-09t06:10:00.000,2024-01-09 06:16:00,2,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2024-01-09t06:15:00.000,2024-01-09t06:10:00.000,2024-01-09 06:16:00,2,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2024-01-09t06:15:00.000,2024-01-09t06:10:00.000,2024-01-09 06:16:00,2,brs,ams,Shoulder hour flights
kl1046,klm,active,2024-01-09t06:15:00.000,2024-01-09t06:10:00.000,2024-01-09 06:16:00,2,brs,ams,Shoulder hour flights
u22871,easyjet,active,2024-01-09t06:40:00.000,2024-01-09t06:40:00.000,2024-01-09 06:40:00,1,brs,fao,Shoulder hour flights
u2223,easyjet,active,2024-01-09t06:55:00.000,2024-01-09t06:55:00.000,2024-01-09 06:53:00,0,brs,bfs,Shoulder hour flights
fr2292,ryanair,active,2024-01-10t05:50:00.000,2024-01-10t05:50:00.000,2024-01-10 05:49:00,0,brs,alc,Night hour departures
af5199,air france,active,2024-01-10t06:15:00.000,2024-01-10t06:25:00.000,2024-01-10 06:24:00,10,brs,ams,Shoulder hour flights
az3737,alitalia,active,2024-01-10t06:15:00.000,2024-01-10t06:25:00.000,2024-01-10 06:24:00,10,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2024-01-10t06:15:00.000,2024-01-10t06:25:00.000,2024-01-10 06:24:00,10,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2024-01-10t06:15:00.000,2024-01-10t06:25:00.000,2024-01-10 06:24:00,10,brs,ams,Shoulder hour flights
g35535,gol,active,2024-01-10t06:15:00.000,2024-01-10t06:25:00.000,2024-01-10 06:24:00,10,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2024-01-10t06:15:00.000,2024-01-10t06:25:00.000,2024-01-10 06:24:00,10,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2024-01-10t06:15:00.000,2024-01-10t06:25:00.000,2024-01-10 06:24:00,10,brs,ams,Shoulder hour flights
kl1046,klm,active,2024-01-10t06:15:00.000,2024-01-10t06:25:00.000,2024-01-10 06:24:00,10,brs,ams,Shoulder hour flights
u22871,easyjet,active,2024-01-10t06:40:00.000,2024-01-10t06:40:00.000,2024-01-10 06:38:00,0,brs,fao,Shoulder hour flights
fr4757,ryanair,active,2024-01-11t05:45:00.000,2024-01-11t05:45:00.000,2024-01-11 05:45:00,0,brs,lpa,Night hour departures
u2201,easyjet,active,2024-01-11t07:00:00.000,2024-01-11t07:00:00.000,2024-01-11 06:53:00,0,brs,gla,Shoulder hour flights
u2237,easyjet,active,2024-01-11t07:00:00.000,2024-01-11t07:00:00.000,2024-01-11 06:56:00,0,brs,ncl,Shoulder hour flights
fr507,ryanair,active,2024-01-11t22:40:00.000,2024-01-11t23:20:00.000,2024-01-11 23:20:00,41,brs,dub,Shoulder hour flights
fr4147,ryanair,active,2024-01-12t05:55:00.000,2024-01-12t05:55:00.000,2024-01-12 06:09:00,14,brs,fao,Shoulder hour flights
fr5341,ryanair,active,2024-01-12t06:00:00.000,2024-01-12t06:00:00.000,2024-01-12 06:00:00,1,brs,otp,Shoulder hour flights
fr4755,ryanair,active,2024-01-12t06:05:00.000,2024-01-12t06:05:00.000,2024-01-12 06:11:00,7,brs,ace,Shoulder hour flights
u22713,easyjet,active,2024-01-12t06:05:00.000,2024-01-12t06:15:00.000,2024-01-12 06:15:00,10,brs,agp,Shoulder hour flights
af5199,air france,active,2024-01-12t06:15:00.000,2024-01-12t06:37:00.000,2024-01-12 06:36:00,22,brs,ams,Shoulder hour flights
az3737,alitalia,active,2024-01-12t06:15:00.000,2024-01-12t06:37:00.000,2024-01-12 06:36:00,22,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2024-01-12t06:15:00.000,2024-01-12t06:37:00.000,2024-01-12 06:36:00,22,brs,ams,Shoulder hour flights
